Species	PFT
Acmispon argophyllus	(legume?)
Acmispon brachycarpus	legume
Acmispon dendroideus	(legume?)
Acmispon denticulatus	legume
Acmispon glaber	(shrub)
Acmispon grandiflorus	(legume?)
Acmispon junceus	(legume?)
Acmispon maritimus	legume
Acmispon oroboides	(legume?)
Acmispon parviflorus	legume
Acmispon rigidus	(legume?/shrub)
Acmispon species	not assigned
Acmispon strigosus	legume
Acmispon wrangelianus	legume
Acmispon wrightii	legume
Acoelorraphe wrightii	(shrub/tree)
Acokanthera laevigata	(shrub/tree)
Acokanthera oblongifolia	(shrub/tree)
Acokanthera oppositifolia	(shrub)
Acokanthera rotundata	(shrub/tree)
Acokanthera schimperi	(shrub/tree)
Acomis acoma	forb
Aconitum alboviolaceum	forb
Aconitum ambiguum	forb
Aconitum austriacum	forb
Aconitum cammarum	forb
Aconitum chasmanthum	forb
Aconitum columbianum	forb
Aconitum degenii	forb
Aconitum delphinifolium	forb
Aconitum firmum	forb
Aconitum fischeri	forb
Aconitum glandulosum	forb
Aconitum hebegynum	forb
Aconitum heterophyllum	forb
Aconitum jaluense	forb
Aconitum kusnezoffii	forb
Aconitum leucostomum	forb
Aconitum lycoctonum	forb
Aconitum napellus	forb
Aconitum pilipes	forb
Aconitum pilosiusculum	forb
Aconitum plicatum	forb
Aconitum sachalinense	forb
Aconitum senanense	forb
Aconitum septentrionale	forb
Aconitum sinomontanum	forb
Aconitum soongaricum	forb
Aconitum spathulatum	forb
Aconitum species	not assigned
Aconitum talassicum	forb
Aconitum tauricum	forb
Aconitum variegatum	forb
Aconitum violaceum	forb
Aconitum yuparense	forb
Acorus calamus	forb
Acosmium cardenasii	(tree)
Acostia gracilis	grass
Acourtia dugesii	forb
Acourtia fruticosa	not assigned
Acourtia humboldtii	forb
Acourtia microcephala	forb
Acourtia nana	not assigned
Acourtia species	not assigned
Acourtia thurberi	forb
Acrachne henrardiana	grass
Acrachne perrieri	grass
Acrachne racemosa	grass
Acrachne verticillata	grass
Acradenia euodiiformis	(tree)
Acradenia frankliniae	(shrub/tree)
Acridocarpus adenophorus	(tree)
Acridocarpus chloropterus	(shrub)
Acridocarpus excelsus	(shrub)
Acridocarpus katangensis	(shrub/tree)
Acridocarpus natalitius	(shrub/tree)
Acridocarpus orientalis	(shrub)
Acridocarpus smeathmannii	(shrub)
Acritochaete volkensii	grass
Acrocarpus fraxinifolius	(tree)
Acroceras amplectens	grass
Acroceras attenuatum	grass
Acroceras boivinii	grass
Acroceras calcicola	grass
Acroceras chaseae	grass
Acroceras diffusum	grass
Acroceras elegans	grass
Acroceras excavatum	grass
Acroceras fluminense	grass
Acroceras gabunense	grass
Acroceras ivohibense	grass
Acroceras macrum	grass
Acroceras munroanum	grass
Acroceras parvulum	grass
Acroceras tenuicaule	grass
Acroceras tonkinense	grass
Acroceras zizanioides	grass
Acrocomia aculeata	(tree)
Acrodon subulatus	forb
Acroglochin persicarioides	forb
Acronychia acidula	(tree)
Acronychia acronychioides	(shrub/tree)
Acronychia baeuerlenii	(tree)
Acronychia crassipetala	(shrub)
Acronychia goniocarpa	(shrub)
Acronychia imperforata	(tree)
Acronychia laevis	(shrub/tree)
Acronychia oblongifolia	(tree)
Acronychia octandra	(tree)
Acronychia parviflora	(shrub)
Acronychia pedunculata	(shrub/tree)
Acronychia pubescens	(tree)
Acronychia pullei	(tree)
Acronychia suberosa	(tree)
Acronychia trifoliolata	(tree)
Acronychia vestita	(tree)
Acronychia wilcoxiana	(tree)
Acrophyllum australe	(shrub)
Acropogon dzumacensis	not assigned
Acroporium fuscoflavum	(moss)
Acrostichum aureum	(fern)
Acrothamnus colensoi	(shrub)
Acrothamnus hookeri	not assigned
Acrothamnus melaleucoides	(shrub)
Acrothamnus montanus	not assigned
Acrothamnus suaveolens	(shrub)
Acrotome fleckii	forb
Acrotome inflata	forb
Acrotriche affinis	(shrub)
Acrotriche aggregata	(shrub)
Acrotriche cordata	(shrub)
Acrotriche depressa	(shrub)
Acrotriche divaricata	(shrub)
Acrotriche fasciculiflora	(shrub)
Acrotriche leucocarpa	(shrub)
Acrotriche patula	(shrub)
Acrotriche rigida	(shrub)
Acrotriche serrulata	(shrub)
Actaea asiatica	forb
Actaea dahurica	forb
Actaea pachypoda	forb
Actaea racemosa	forb
Actaea rubra	forb
Actaea simplex	forb
Actaea spicata	forb
Actephila excelsa	(shrub/tree)
Actephila lindleyi	(shrub/tree)
Actinidia arguta	(shrub/tree)
Actinidia callosa	not assigned
Actinidia chinensis	(shrub)
Actinidia kolomikta	not assigned
Actinidia latifolia	not assigned
Actinidia polygama	not assigned
Actinidia rufa	not assigned
Actinidia strigosa	(shrub/tree)
Actiniopteris dimorpha	(fern)
Actiniopteris pauciloba	(fern)
Actiniopteris radiata	(fern)
Actinobole uliginosum	forb
Actinocheita filicina	(shrub/tree)
Actinocladum verticillatum	grass
Actinodaphne acuminata	(tree)
Actinodaphne ambigua	(tree)
Actinodaphne angustifolia	(tree)
Actinodaphne borneensis	(tree)
Actinodaphne glabra	(tree)
Actinodaphne glomerata	(tree)
Actinodaphne macrophylla	(tree)
Actinodaphne malaccensis	(tree)
Actinodaphne multiflora	(tree)
Actinodaphne obovata	(tree)
Actinodaphne omeiensis	(tree)
Actinodaphne procera	(tree)
Actinodaphne reticulata	(tree)
Actinodaphne sesquipedalis	(tree)
Actinodaphne species	not assigned
Actinodaphne sphaerocarpa	(tree)
Actinolema macrolema	(tree)
Actinoscirpus grossus	grass
Actinostemon amazonicus	(shrub)
Actinostemon concepcionis	(shrub)
Actinostemon concolor	(tree)
Actinostemon klotzschii	(tree)
Actinostemon lanceolatus	(tree)
Actinostemon species	not assigned
Actinostrobus acuminatus	(tree)
Actinostrobus arenarius	(tree)
Actinostrobus pyramidalis	(tree)
Actinostrobus species	not assigned
Actinotus forsythii	forb
Actinotus gibbonsii	forb
Actinotus helianthi	conflicting (forb vs. shrub)
Actinotus leucocephalus	forb
Actinotus minor	forb
Adansonia digitata	(tree)
Adansonia grandidieri	(tree)
Adansonia gregorii	(tree)
Adansonia madagascariensis	(tree)
Adansonia perrieri	(tree)
Adansonia rubrostipa	(tree)
Adansonia species	not assigned
Adansonia suarezensis	(tree)
Adansonia za	(tree)
Adelia triloba	(tree)
Adelinia grande	forb
Adelobotrys adscendens	forb
Adelobotrys boissierianus	forb
Adelobotrys macranthus	(shrub)
Adelobotrys saxosus	not assigned
Adelobotrys scandens	forb
Adelobotrys tessmannii	forb
Adelocaryum species	not assigned
Adelphia hiraea	(shrub)
Adelphia macrophylla	not assigned
Adenandra fragrans	(shrub)
Adenandra gummifera	(shrub)
Adenandra obtusata	(shrub)
Adenanthera abrosperma	(tree)
Adenanthera aglaosperma	(tree)
Adenanthera intermedia	(tree)
Adenanthera mantaroa	(tree)
Adenanthera microsperma	(shrub/tree)
Adenanthera pavonina	(tree)
Adenanthos cygnorum	(shrub)
Adenaria floribunda	(shrub)
Adenia cissampeloides	not assigned
Adenia cladosepala	not assigned
Adenia cordifolia	forb
Adenia digitata	(shrub)
Adenia dolichosiphon	forb
Adenia ellenbeckii	forb
Adenia erecta	forb
Adenia fruticosa	not assigned
Adenia glauca	(shrub)
Adenia globosa	(shrub)
Adenia goetzei	forb
Adenia gummifera	(shrub)
Adenia hastata	forb
Adenia heterophylla	forb
Adenia hondala	not assigned
Adenia karibaensis	(tree)
Adenia kigogoensis	not assigned
Adenia lanceolata	forb
Adenia litoralis	not assigned
Adenia lobata	(shrub)
Adenia macrophylla	forb
Adenia mcdadiana	not assigned
Adenia metamorpha	not assigned
Adenia mossambicensis	forb
Adenia ovata	forb
Adenia panduriformis	not assigned
Adenia pechuelii	not assigned
Adenia repanda	forb
Adenia schliebenii	forb
Adenia spinosa	(shrub)
Adenia stenodactyla	forb
Adenia stolzii	not assigned
Adenia stricta	forb
Adenia tuberifera	forb
Adenia venenata	(shrub/tree)
Adenia volkensii	forb
Adenia wightiana	not assigned
Adenia zambesiensis	forb
Adenium obesum	(shrub/tree)
Adenocalymma albiflorum	not assigned
Adenocalymma allamandiflorum	not assigned
Adenocalymma apurense	not assigned
Adenocalymma arthropetiolatum	not assigned
Adenocalymma bracteatum	not assigned
Adenocalymma bracteolatum	not assigned
Adenocalymma bracteosum	not assigned
Adenocalymma cladotrichum	not assigned
Adenocalymma dusenii	not assigned
Adenocalymma magnificum	not assigned
Adenocalymma marginatum	not assigned
Adenocalymma moringifolium	not assigned
Adenocalymma neoflavidum	(shrub/tree)
Adenocalymma paulistarum	not assigned
Adenocalymma prancei	not assigned
Adenocalymma purpurascens	not assigned
Adenocalymma racemosum	not assigned
Adenocalymma saulense	(shrub)
Adenocalymma schomburgkii	not assigned
Adenocalymma subincanum	not assigned
Adenocalymma tanaeciicarpum	(tree)
Adenocarpus complicatus	(shrub)
Adenocarpus decorticans	(shrub)
Adenocarpus foliolosus	(shrub/tree)
Adenocarpus hispanicus	(shrub)
Adenocarpus mannii	(shrub)
Adenocarpus telonensis	(shrub)
Adenocarpus viscosus	(shrub)
Adenocaulon bicolor	forb
Adenochlaena leucocephala	not assigned
Adenochloa adenophora	grass
Adenochloa bullockii	grass
Adenochloa claytonii	grass
Adenochloa ecklonii	grass
Adenochloa flacciflora	grass
Adenochloa habrothrix	grass
Adenochloa hymeniochila	grass
Adenochloa lukwangulense	grass
Adenochloa nigromarginata	grass
Adenochloa pectinella	grass
Adenochloa pole-evansii	grass
Adenochloa sadinii	grass
Adenocline acuta	conflicting (forb vs. shrub)
Adenodolichos baumii	(shrub)
Adenodolichos exellii	(shrub)
Adenodolichos huillensis	conflicting (forb vs. shrub)
Adenodolichos paniculatus	(shrub)
Adenodolichos punctatus	(shrub)
Adenodolichos rhomboideus	(shrub)
Adenodolichos rupestris	legume
Adenogramma glomerata	forb
Adenolobus garipensis	(shrub/tree)
Adenolobus pechuelii	(shrub)
Adenophora divaricata	forb
Adenophora elata	forb
Adenophora gmelinii	forb
Adenophora lilifolia	forb
Adenophora liliifolia	forb
Adenophora polyantha	forb
Adenophora potaninii	conflicting (forb vs. shrub)
Adenophora remotiflora	forb
Adenophora stenanthina	forb
Adenophora stenophylla	forb
Adenophora stricta	forb
Adenophora triphylla	forb
Adenophyllum cancellatum	forb
Adenophyllum cooperi	not assigned
Adenophyllum porophylloides	forb
Adenophyllum porophyllum	forb
Adenopodia schlechteri	(legume?)
Adenopodia spicata	(shrub/tree)
Adenosma glutinosa	forb
Adenostemma caffrum	forb
Adenostemma lavenia	forb
Adenostoma fasciculatum	(shrub)
Adenostoma sparsifolium	(shrub)
Adenostyles alliariae	forb
Adenostyles alpina	forb
Adesmia aegiceras	(shrub)
Adesmia ameghinoi	(shrub)
Adesmia aphylla	(shrub)
Adesmia argentea	(shrub)
Adesmia argyrophylla	(shrub)
Adesmia balsamica	(shrub)
Adesmia bicolor	legume
Adesmia horrida	(shrub)
Adesmia littoralis	(shrub)
Adesmia microphylla	(shrub)
Adesmia obscura	(shrub)
Adesmia patagonica	(shrub)
Adesmia spinosissima	(shrub)
Adesmia trifoliata	(shrub)
Adesmia villosa	legume
Adesmia volckmannii	(shrub)
Adiantum aethiopicum	(fern)
Adiantum capillus-veneris	(fern)
Adiantum caudatum	(fern)
Adiantum diaphanum	(fern)
Adiantum flabellulatum	(fern)
Adiantum formosum	(fern)
Adiantum hispidulum	(fern)
Adiantum incisum	(fern)
Adiantum latifolium	(fern)
Adiantum mendoncae	(fern)
Adiantum obliquum	(fern)
Adiantum patens	(fern)
Adiantum pedatum	(fern)
Adiantum philippense	(fern)
Adiantum poiretii	(fern)
Adiantum raddianum	(fern)
Adiantum soboliferum	(fern)
Adiantum tenerum	(fern)
Adiaphila brickellioides	(shrub)
Adina cordifolia	(tree)
Adina eurhyncha	(tree)
Adina fagifolia	(tree)
Adina pilulifera	(shrub/tree)
Adina racemosa	not assigned
Adina trichotoma	(tree)
Adinandra acuminata	(tree)
Adinandra bockiana	(shrub/tree)
Adinandra borneensis	(shrub/tree)
Adinandra collina	(tree)
Adinandra cordifolia	(shrub/tree)
Adinandra dasyantha	(tree)
Adinandra dumosa	(tree)
Adinandra forbesii	(tree)
Adinandra glischroloma	(shrub/tree)
Adinandra hainanensis	(tree)
Adinandra integerrima	(tree)
Adinandra javanica	(shrub/tree)
Adinandra maculosa	(tree)
Adinandra millettii	(shrub)
Adinandra nitida	(shrub/tree)
Adinandra polyneura	(tree)
Adinandra rantepaoensis	(shrub/tree)
Adinandra ryukyuensis	not assigned
Adinandra sarosanthera	(tree)
Adinandra subauriculata	(shrub/tree)
Adinandra subunguiculata	(shrub/tree)
Adinandra verrucosa	(tree)
Adinobotrys atropurpureus	(legume?)
Adiscanthus fusciflorus	(tree)
Adlumia fungosa	forb
Adolphia californica	(shrub)
Adolphoduckea maynensis	(tree)
Adonidia merrillii	(tree)
Adonis aestivalis	forb
Adonis annua	forb
Adonis dentata	forb
Adonis flammea	forb
Adonis species	not assigned
Adonis vernalis	forb
Adoxa moschatellina	forb
Adriana quadripartita	(shrub)
Adriana tomentosa	not assigned
Aechmea aquilega	forb
Aechmea bracteata	forb
Aechmea bromeliifolia	not assigned
Aechmea calyculata	forb
Aechmea coelestis	forb
Aechmea cylindrata	forb
Aechmea fasciata	forb
Aechmea floribunda	forb
Aechmea lueddemanniana	forb
Aechmea magdalenae	forb
Aechmea mertensii	not assigned
Aechmea miniata	forb
Aechmea nudicaulis	forb
Aechmea pubescens	not assigned
Aechmea recurvata	forb
Aechmea setigera	not assigned
Aechmea tillandsioides	not assigned
Aedesia glabra	forb
Aegialitis annulata	(shrub/tree)
Aegialitis rotundifolia	(shrub/tree)
Aegiceras corniculatum	(shrub/tree)
Aegiceras floridum	(tree)
Aegilops bicornis	grass
Aegilops biuncialis	grass
Aegilops caudata	grass
Aegilops columnaris	grass
Aegilops comosa	grass
Aegilops crassa	grass
Aegilops cylindrica	grass
Aegilops geniculata	grass
Aegilops juvenalis	grass
Aegilops kotschyi	grass
Aegilops longissima	grass
Aegilops mutica	grass
Aegilops neglecta	grass
Aegilops peregrina	grass
Aegilops searsii	grass
Aegilops sharonensis	grass
Aegilops species	grass
Aegilops speltoides	grass
Aegilops squarrosa	grass
Aegilops tauschii	grass
Aegilops triuncialis	grass
Aegilops umbellulata	grass
Aegilops uniaristata	grass
Aegilops vavilovii	grass
Aegilops ventricosa	grass
Aeginetia indica	not assigned
Aegiphila anomala	(tree)
Aegiphila cephalophora	not assigned
Aegiphila cordifolia	(shrub)
Aegiphila costaricensis	(shrub/tree)
Aegiphila elata	not assigned
Aegiphila elegans	not assigned
Aegiphila falcata	(tree)
Aegiphila filipes	(shrub)
Aegiphila integrifolia	(shrub/tree)
Aegiphila intermedia	(shrub/tree)
Aegiphila klotzkiana	(tree)
Aegiphila lhotskiana	(tree)
Aegiphila martinicensis	not assigned
Aegiphila microcalycina	not assigned
Aegiphila mollis	(tree)
Aegiphila panamensis	(tree)
Aegiphila peruviana	(shrub)
Aegiphila racemosa	not assigned
Aegiphila scandens	(tree)
Aegiphila smithii	not assigned
Aegiphila species	not assigned
Aegiphila trifida	(tree)
Aegiphila ulei	(shrub)
Aegiphila verticillata	(tree)
Aegiphila vitelliniflora	(shrub)
Aegle marmelos	(tree)
Aeglopsis chevalieri	not assigned
Aegonychon purpurocaeruleum	forb
Aegopodium alpestre	forb
Aegopodium podagraria	forb
Aellenia species	not assigned
Aeluropus badghyzi	grass
Aeluropus lagopoides	grass
Aeluropus littoralis	grass
Aeluropus macrostachyus	grass
Aeluropus pilosus	grass
Aeollanthus buchnerianus	forb
Aeollanthus namibiensis	forb
Aeollanthus neglectus	forb
Aeollanthus pubescens	forb
Aeollanthus repens	conflicting (forb vs. shrub)
Aeollanthus subacaulis	not assigned
Aeonium canariense	not assigned
Aeonium glutinosum	not assigned
Aeonium haworthii	not assigned
Aeonium hierrense	not assigned
Aeonium leucoblepharum	not assigned
Aeonium lindleyi	not assigned
Aeonium nobile	not assigned
Aeonium percarneum	not assigned
Aeonium sedifolium	not assigned
Aeonium spathulatum	not assigned
Aeonium urbicum	not assigned
Aerangis alcicornis	forb
Aerangis appendiculata	forb
Aerangis biloba	forb
Aerangis brachycarpa	forb
Aerangis carnea	forb
Aerangis collum-cygni	forb
Aerangis confusa	forb
Aerangis distincta	forb
Aerangis hologlottis	forb
Aerangis kirkii	forb
Aerangis kotschyana	forb
Aerangis montana	forb
Aerangis mystacidii	forb
Aerangis oligantha	forb
Aerangis somalensis	forb
Aerangis splendida	forb
Aerangis verdickii	forb
Aeranthes africana	forb
Aeranthes parkesii	forb
Aerva javanica	forb
Aerva scandens	not assigned
Aeschynanthus albidus	not assigned
Aeschynanthus bracteatus	forb
Aeschynanthus gracilis	forb
Aeschynanthus irigaensis	forb
Aeschynanthus longicaulis	forb
Aeschynanthus parvifolius	not assigned
Aeschynanthus volubilis	not assigned
Aeschynomene abyssinica	conflicting (forb vs. shrub)
Aeschynomene afraspera	(shrub)
Aeschynomene americana	legume
Aeschynomene aphylla	(shrub)
Aeschynomene baumii	(shrub)
Aeschynomene bracteosa	(shrub)
Aeschynomene brevifolia	legume
Aeschynomene chimanimaniensis	(shrub)
Aeschynomene cristata	(shrub)
Aeschynomene elaphroxylon	(shrub/tree)
Aeschynomene falcata	legume
Aeschynomene fluitans	legume
Aeschynomene fulgida	(shrub)
Aeschynomene gazensis	(shrub)
Aeschynomene glabrescens	(shrub)
Aeschynomene glauca	(shrub)
Aeschynomene grandistipulata	(shrub)
Aeschynomene heurckeana	(shrub)
Aeschynomene indica	legume
Aeschynomene inyangensis	(shrub)
Aeschynomene katangensis	(shrub)
Aeschynomene lateriticola	legume
Aeschynomene leptophylla	(shrub)
Aeschynomene mediocris	legume
Aeschynomene megalophylla	(shrub/tree)
Aeschynomene mimosifolia	(shrub)
Aeschynomene minutiflora	legume
Aeschynomene mossambicensis	legume
Aeschynomene mossoensis	(shrub)
Aeschynomene multicaulis	(shrub)
Aeschynomene nematopoda	legume
Aeschynomene nilotica	(shrub)
Aeschynomene nodulosa	(shrub)
Aeschynomene nyassana	(shrub)
Aeschynomene nyikensis	(shrub)
Aeschynomene oligophylla	(shrub)
Aeschynomene pararubrofarinacea	(shrub/tree)
Aeschynomene pawekiae	legume
Aeschynomene pfundii	(shrub)
Aeschynomene pratensis	conflicting (forb vs. shrub)
Aeschynomene pseudoglabrescens	conflicting (forb vs. shrub)
Aeschynomene pygmaea	(shrub)
Aeschynomene rhodesiaca	legume
Aeschynomene rubrofarinacea	(shrub)
Aeschynomene rudis	legume
Aeschynomene scabra	(shrub/tree)
Aeschynomene schimperi	conflicting (forb vs. shrub)
Aeschynomene schliebenii	(shrub/tree)
Aeschynomene semilunaris	(shrub)
Aeschynomene sensitiva	conflicting (forb vs. shrub)
Aeschynomene solitariiflora	conflicting (forb vs. shrub)
Aeschynomene sparsiflora	(shrub)
Aeschynomene stipulosa	legume
Aeschynomene stolzii	conflicting (forb vs. shrub)
Aeschynomene tambacoundensis	legume
Aeschynomene tenuirama	(shrub)
Aeschynomene trigonocarpa	(shrub)
Aeschynomene uniflora	conflicting (forb vs. shrub)
Aeschynomene venulosa	conflicting (forb vs. shrub)
Aesculus californica	(shrub/tree)
Aesculus carnea	(tree)
Aesculus chinensis	(tree)
Aesculus flava	(tree)
Aesculus glabra	(tree)
Aesculus hippocastanum	(tree)
Aesculus indica	(tree)
Aesculus parviflora	not assigned
Aesculus pavia	(shrub/tree)
Aesculus sylvatica	(tree)
Aesculus turbinata	(tree)
Aetheorhiza bulbosa	forb
Aethionema arabicum	not assigned
Aethionema carlsbergii	not assigned
Aethionema carneum	not assigned
Aethionema cordatum	(shrub)
Aethionema grandiflorum	forb
Aethionema orbiculatum	not assigned
Aethionema polygaloides	not assigned
Aethionema retsina	not assigned
Aethionema saxatile	forb
Aethionema thomasianum	not assigned
Aethusa cynapium	forb
Aetoxylon sympetalum	(tree)
Aextoxicon punctatum	(tree)
Afraegle paniculata	(tree)
Aframomum elliottii	forb
Aframomum strobilaceum	forb
Afroamphica africana	legume
Afroaster hispidus	not assigned
Afroaster serrulatus	not assigned
Afrobrunnichia africana	not assigned
Afrocanthium burttii	(shrub/tree)
Afrocanthium gilfillanii	(shrub/tree)
Afrocanthium kilifiense	(tree)
Afrocanthium lactescens	(tree)
Afrocanthium mundianum	(shrub/tree)
Afrocanthium ngonii	(shrub/tree)
Afrocanthium parasiebenlistii	(shrub/tree)
Afrocanthium pseudorandii	(tree)
Afrocanthium pseudoverticillatum	(shrub/tree)
Afrocanthium racemulosum	(shrub/tree)
Afrocanthium salubenii	(shrub/tree)
Afrocarpus falcatus	(tree)
Afrocarpus gracilior	(tree)
Afrocarpus species	not assigned
Afrocarpus usambarensis	(tree)
Afrocayratia debilis	not assigned
Afrocayratia gracilis	(shrub)
Afrocayratia ibuensis	(shrub)
Afroligusticum claessensii	forb
Afroligusticum linderi	forb
Afroligusticum species	not assigned
Afromorus mesozygia	(tree)
Afroqueta capensis	conflicting (forb vs. shrub)
Afrosciadium articulatum	forb
Afrosciadium eylesii	forb
Afrosciadium kerstenii	not assigned
Afrosciadium magalismontanum	forb
Afrosciadium nyassicum	forb
Afrosciadium platycarpum	forb
Afrosciadium rhodesicum	forb
Afroscirpoides dioeca	grass
Afrosolen bainesii	forb
Afrosolen coeruleus	forb
Afrosolen erythranthus	forb
Afrosolen masukuensis	forb
Afrosolen rivularis	forb
Afrosolen sandersonii	forb
Afrosolen schimperi	forb
Afrosolen teretifolius	forb
Afrosolen zambesiacus	forb
Afrostyrax lepidophyllus	(tree)
Afrotrichloris hyaloptera	grass
Afrotrichloris martinii	grass
Afzelia africana	(tree)
Afzelia bella	(tree)
Afzelia bipindensis	(tree)
Afzelia javanica	(tree)
Afzelia pachyloba	(tree)
Afzelia parviflora	(tree)
Afzelia quanzensis	(tree)
Afzelia rhomboidea	(legume?/tree)
Afzelia xylocarpa	(legume?/tree)
Agalinis aphylla	forb
Agalinis aspera	forb
Agalinis communis	forb
Agalinis densiflora	forb
Agalinis edwardsiana	forb
Agalinis genistifolia	not assigned
Agalinis heterophylla	forb
Agalinis maritima	forb
Agalinis purpurea	forb
Agalinis tenuifolia	forb
Agalmyla parasitica	forb
Aganope heptaphylla	(legume?)
Aganope stuhlmannii	(legume?)
Aganope thyrsiflora	(legume?/shrub)
Aganosma cymosa	(shrub)
Aganosma heynei	not assigned
Aganosma schlechteriana	not assigned
Agapanthus africanus	forb
Agapanthus inapertus	forb
Agapanthus praecox	not assigned
Agapetes flava	(shrub)
Agapetes hosseana	(shrub)
Agapetes mannii	(shrub)
